stage,layer,comparison,positions,full_logits_exact,top1_set_exact,top1_order_exact,top10_set_exact,top10_order_exact,top20_set_exact,top20_order_exact
MLP gate/up input FP8 quantization,8,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up input FP8 quantization,8,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up input FP8 quantization,9,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up input FP8 quantization,9,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up input FP8 quantization,9,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up input FP8 quantization,9,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,0,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,0,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,0,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,0,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,1,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,1,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,1,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,1,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,10,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,10,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,10,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,10,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,11,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,11,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,11,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,11,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,12,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,12,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,12,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,12,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,13,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,13,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,13,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,13,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,14,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,14,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,14,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,14,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,15,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,15,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,15,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,15,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,16,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,16,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,16,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,16,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,17,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,17,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,17,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,17,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,18,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,18,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,18,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,18,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,19,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,19,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,19,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,19,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,2,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,2,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,2,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,2,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,20,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,20,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,20,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,20,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,21,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,21,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,21,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,21,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,22,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,22,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,22,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,22,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,23,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,23,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,23,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,23,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,24,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,24,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,24,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,24,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,25,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,25,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,25,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,25,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,26,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,26,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,26,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,26,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,27,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,27,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,27,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,27,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,28,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,28,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,28,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,28,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,29,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,29,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
MLP gate/up projection,29,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,29,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
MLP gate/up projection,3,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
